"Date";"Close Price";"Signal"
"2017-12-20";2588.0;"Hold"
"2017-12-21";2594.1;"Hold"
"2017-12-22";2639.8;"Hold"
"2017-12-26";2642.8;"Hold"
"2017-12-27";2621.05;"Hold"
"2017-12-28";2628.85;"Hold"
"2017-12-29";2700.4;"Hold"
"2018-01-01";2654.65;"Hold"
"2018-01-02";2633.75;"Hold"
"2018-01-03";2635.2;"Hold"
"2018-01-04";2649.8;"Hold"
"2018-01-05";2684.45;"Hold"
"2018-01-08";2707.75;"Hold"
"2018-01-09";2708.45;"Hold"
"2018-01-10";2807.1;"Hold"
"2018-01-11";2788.4;"Hold"
"2018-01-12";2772.9;"Buy"
"2018-01-15";2747.2;"Hold"
"2018-01-16";2850.85;"Hold"
"2018-01-17";2889.45;"Hold"
"2018-01-18";2910.1;"Hold"
"2018-01-19";2954.75;"Hold"
"2018-01-22";3113.15;"Hold"
"2018-01-23";3103.1;"Hold"
"2018-01-24";3174.6;"Hold"
"2018-01-25";3117.85;"Hold"
"2018-01-29";3195.1;"Hold"
"2018-01-30";3153.7;"Hold"
"2018-01-31";3111.75;"Hold"
"2018-02-01";3138.9;"Hold"
"2018-02-02";3149.15;"Hold"
"2018-02-05";3106.5;"Hold"
"2018-02-06";2995.35;"Hold"
"2018-02-07";2955.35;"Hold"
"2018-02-08";2966.25;"Hold"
"2018-02-09";2972.3;"Hold"
"2018-02-12";2967.9;"Hold"
"2018-02-14";2910.45;"Hold"
"2018-02-15";2925.75;"Hold"
"2018-02-16";2937.2;"Hold"
"2018-02-19";2924.55;"Hold"
"2018-02-20";2945.05;"Hold"
"2018-02-21";3043.05;"Hold"
"2018-02-22";3040.4;"Hold"
"2018-02-23";3076.9;"Hold"
"2018-02-26";3035.25;"Hold"
"2018-02-27";3043.25;"Hold"
"2018-02-28";3038.25;"Hold"
"2018-03-01";3037.1;"Hold"
"2018-03-05";3104.3;"Hold"
"2018-03-06";3049.8;"Hold"
"2018-03-07";3029.25;"Hold"
"2018-03-08";3001.5;"Hold"
"2018-03-09";3034.5;"Hold"
"2018-03-12";3051.85;"Hold"
"2018-03-13";2892.45;"Hold"
"2018-03-14";2886.1;"Hold"
"2018-03-15";2869.15;"Hold"
"2018-03-16";2825.5;"Hold"
"2018-03-19";2828.85;"Hold"
"2018-03-20";2859.15;"Hold"
"2018-03-21";2854.6;"Sell"
"2018-03-22";2829.95;"Hold"
"2018-03-23";2816.45;"Hold"
"2018-03-26";2813.05;"Hold"
"2018-03-27";2841.85;"Hold"
"2018-03-28";2849.3;"Hold"
"2018-04-02";2902.9;"Hold"
"2018-04-03";2908.1;"Hold"
"2018-04-04";2907.05;"Hold"
"2018-04-05";2957.15;"Hold"
"2018-04-06";2949.7;"Hold"
"2018-04-09";2921.15;"Hold"
"2018-04-10";2931.85;"Hold"
"2018-04-11";3015.5;"Hold"
"2018-04-12";3137.3;"Hold"
"2018-04-13";3151.0;"Hold"
"2018-04-16";3184.8;"Hold"
"2018-04-17";3165.9;"Hold"
"2018-04-18";3159.5;"Hold"
"2018-04-19";3190.65;"Buy"
"2018-04-20";3406.4;"Hold"
"2018-04-23";3415.2;"Hold"
"2018-04-24";3385.65;"Hold"
"2018-04-25";3467.9;"Hold"
"2018-04-26";3540.35;"Hold"
"2018-04-27";3454.8;"Hold"
"2018-04-30";3531.4;"Hold"
"2018-05-02";3497.8;"Hold"
"2018-05-03";3482.65;"Hold"
"2018-05-04";3480.85;"Hold"
"2018-05-07";3427.7;"Hold"
"2018-05-08";3441.05;"Hold"
"2018-05-09";3489.05;"Hold"
"2018-05-10";3452.75;"Hold"
"2018-05-11";3460.6;"Hold"
"2018-05-14";3436.75;"Hold"
"2018-05-15";3482.45;"Hold"
"2018-05-16";3495.55;"Hold"
"2018-05-17";3492.7;"Hold"
"2018-05-18";3502.35;"Hold"
"2018-05-21";3557.95;"Hold"
"2018-05-22";3508.05;"Hold"
"2018-05-23";3497.05;"Hold"
"2018-05-24";3604.8;"Hold"
"2018-05-25";3589.45;"Hold"
"2018-05-28";3503.8;"Hold"
"2018-05-29";3522.7;"Hold"
"2018-05-30";3517.75;"Hold"
"2018-05-31";1744.8;"Hold"
"2018-06-01";1732.25;"Hold"
"2018-06-04";1744.55;"Sell"
"2018-06-05";1721.2;"Hold"
"2018-06-06";1727.25;"Hold"
"2018-06-07";1734.6;"Hold"
"2018-06-08";1748.2;"Hold"
"2018-06-11";1750.6;"Hold"
"2018-06-12";1781.0;"Hold"
"2018-06-13";1824.2;"Hold"
"2018-06-14";1792.25;"Hold"
"2018-06-15";1841.45;"Hold"
"2018-06-18";1830.7;"Hold"
"2018-06-19";1825.85;"Hold"
"2018-06-20";1826.3;"Hold"
"2018-06-21";1819.85;"Hold"
"2018-06-22";1811.8;"Hold"
"2018-06-25";1820.45;"Hold"
"2018-06-26";1852.7;"Hold"
"2018-06-27";1859.8;"Hold"
"2018-06-28";1847.3;"Hold"
"2018-06-29";1847.2;"Hold"
"2018-07-02";1855.6;"Hold"
"2018-07-03";1875.9;"Hold"
"2018-07-04";1869.65;"Hold"
"2018-07-05";1881.7;"Hold"
"2018-07-06";1913.3;"Hold"
"2018-07-09";1887.65;"Hold"
"2018-07-10";1877.0;"Hold"
"2018-07-11";1979.6;"Hold"
"2018-07-12";1971.0;"Hold"
"2018-07-13";1981.25;"Hold"
"2018-07-16";1988.8;"Hold"
"2018-07-17";1997.85;"Hold"
"2018-07-18";1997.3;"Hold"
"2018-07-19";1981.45;"Hold"
"2018-07-20";1995.95;"Hold"
"2018-07-23";2005.05;"Hold"
"2018-07-24";1996.85;"Hold"
"2018-07-25";1979.4;"Hold"
"2018-07-26";1963.3;"Hold"
"2018-07-27";1943.1;"Hold"
"2018-07-30";1944.95;"Hold"
"2018-07-31";1941.25;"Hold"
